city,city_ascii,state_id,state_name,lat,lng
Anamoose,Anamoose,ND,North Dakota,47.8828,-100.242
Amsterdam,Amsterdam,OH,Ohio,40.4718,-80.9217
Malaga,Malaga,NM,New Mexico,32.2227,-104.0692
Cashion Community,Cashion Community,TX,Texas,34.0365,-98.5081
Aberdeen Gardens,Aberdeen Gardens,WA,Washington,47.0587,-123.7791
Boys Ranch,Boys Ranch,TX,Texas,35.5332,-102.2537
Sodaville,Sodaville,OR,Oregon,44.4831,-122.8691
Herbst,Herbst,IN,Indiana,40.5145,-85.7815
Caryville,Caryville,FL,Florida,30.7753,-85.812
Jeff,Jeff,KY,Kentucky,37.2094,-83.1394
Deloit,Deloit,IA,Iowa,42.0972,-95.3174
Loma Mar,Loma Mar,CA,California,37.2658,-122.3007
Farley,Farley,MO,Missouri,39.2883,-94.8285
Marble,Marble,CO,Colorado,39.0716,-107.1909
Earl,Earl,NC,North Carolina,35.1954,-81.534
Tracy,Tracy,MO,Missouri,39.3797,-94.7921
Cumberland Gap,Cumberland Gap,TN,Tennessee,36.5974,-83.6658
Bogue Chitto,Bogue Chitto,MS,Mississippi,32.8338,-88.9189
Palmer,Palmer,MI,Michigan,46.4436,-87.5817
Edmondson,Edmondson,AR,Arkansas,35.105,-90.3054
Avondale,Avondale,MO,Missouri,39.1545,-94.5452
Buckingham,Buckingham,IL,Illinois,41.0467,-88.1749
Gilbert,Gilbert,WV,West Virginia,37.6142,-81.8689
Teasdale,Teasdale,UT,Utah,38.2851,-111.4724
Lamont,Lamont,OK,Oklahoma,36.6911,-97.5583
Red Cliff,Red Cliff,CO,Colorado,39.5092,-106.3699
Glacier View,Glacier View,AK,Alaska,61.8511,-147.7764
Cheyney University,Cheyney University,PA,Pennsylvania,39.9343,-75.5306
Thomaston,Thomaston,AL,Alabama,32.2683,-87.6237
Braden,Braden,TN,Tennessee,35.3685,-89.5718
Donnelsville,Donnelsville,OH,Ohio,39.9155,-83.943
Tennyson,Tennyson,WI,Wisconsin,42.6907,-90.6868
Arcadia,Arcadia,NE,Nebraska,41.4249,-99.1261
Bellewood,Bellewood,KY,Kentucky,38.2608,-85.6594
Westside,Westside,IA,Iowa,42.0757,-95.1014
North Pownal,North Pownal,VT,Vermont,42.7984,-73.262
Mahaffey,Mahaffey,PA,Pennsylvania,40.8747,-78.7276
Russellville,Russellville,IN,Indiana,39.8569,-86.9833
McCune,McCune,KS,Kansas,37.3538,-95.0191
Brockton,Brockton,PA,Pennsylvania,40.7484,-76.0685
Batavia,Batavia,AR,Arkansas,36.2498,-93.216
Crowder,Crowder,OK,Oklahoma,35.1158,-95.6783
Windsor,Windsor,SC,South Carolina,33.4809,-81.5137
Bear Creek,Bear Creek,WI,Wisconsin,44.5313,-88.7275
Arriba,Arriba,CO,Colorado,39.2843,-103.274
Skyline,Skyline,MN,Minnesota,44.1406,-94.0341
Parker School,Parker School,MT,Montana,48.2468,-109.7341
Yorkville,Yorkville,TN,Tennessee,36.0976,-89.1183
Fargo,Fargo,OK,Oklahoma,36.3743,-99.6221
Pinebrook,Pinebrook,TX,Texas,30.3125,-95.8767
St. Libory,St. Libory,NE,Nebraska,41.0822,-98.359
Riverdale,Riverdale,NE,Nebraska,40.7839,-99.1604
Kirkwood,Kirkwood,PA,Pennsylvania,39.8539,-76.0798
Briarwood Estates,Briarwood Estates,MO,Missouri,38.1564,-90.5905
Numidia,Numidia,PA,Pennsylvania,40.8783,-76.4034
Brandon,Brandon,IA,Iowa,42.3151,-92.0034
Burnettsville,Burnettsville,IN,Indiana,40.7612,-86.5947
Mulat,Mulat,FL,Florida,30.5595,-87.1297
Sauget,Sauget,IL,Illinois,38.5842,-90.1608
Columbia Furnace,Columbia Furnace,VA,Virginia,38.8762,-78.6256
Elyria,Elyria,KS,Kansas,38.2896,-97.6339
Dorseyville,Dorseyville,LA,Louisiana,30.1773,-91.1614
Fairview,Fairview,IN,Indiana,40.2976,-85.1962
Switz City,Switz City,IN,Indiana,39.0348,-87.054
Pineville,Pineville,AR,Arkansas,36.1612,-92.1065
Little Rock,Little Rock,SC,South Carolina,34.4691,-79.39
Zihlman,Zihlman,MD,Maryland,39.6741,-78.9131
St. Marie,St. Marie,MT,Montana,48.4053,-106.4986
Big Bay,Big Bay,MI,Michigan,46.8145,-87.6997
Cedar Rock,Cedar Rock,NC,North Carolina,35.9435,-81.4584
San Mar,San Mar,MD,Maryland,39.5521,-77.641
St. Thomas,St. Thomas,ND,North Dakota,48.6192,-97.4471
Wachapreague,Wachapreague,VA,Virginia,37.6063,-75.6897
Leland,Leland,IA,Iowa,43.3319,-93.6351
Port Jefferson,Port Jefferson,OH,Ohio,40.3304,-84.0925
Roseland,Roseland,NE,Nebraska,40.4697,-98.5587
Chili,Chili,WI,Wisconsin,44.6296,-90.3583
Manlius,Manlius,IL,Illinois,41.4557,-89.6692
Savannah,Savannah,OH,Ohio,40.9666,-82.3661
Harrisburg,Harrisburg,OH,Ohio,39.8108,-83.1687
Oktaha,Oktaha,OK,Oklahoma,35.5775,-95.4779
Gasconade,Gasconade,MO,Missouri,38.6703,-91.56
Table Grove,Table Grove,IL,Illinois,40.365,-90.4252
Empire,Empire,GA,Georgia,32.3394,-83.295
Charlo,Charlo,MT,Montana,47.4427,-114.1716
Timber Hills,Timber Hills,PA,Pennsylvania,40.2457,-76.4838
Newburg,Newburg,PA,Pennsylvania,40.5214,-78.4217
Catawba,Catawba,OH,Ohio,39.9996,-83.6219
Wilton,Wilton,AR,Arkansas,33.7388,-94.148
Cranfills Gap,Cranfills Gap,TX,Texas,31.7753,-97.8302
Downsville,Downsville,WI,Wisconsin,44.7709,-91.9257
Painter,Painter,VA,Virginia,37.5852,-75.7837
Follett,Follett,TX,Texas,36.434,-100.1408
Chidester,Chidester,AR,Arkansas,33.702,-93.0238
Nixon,Nixon,NV,Nevada,39.828,-119.3589
New Columbus,New Columbus,PA,Pennsylvania,41.1732,-76.2868
Pinecraft,Pinecraft,FL,Florida,27.3229,-82.4999
Marty,Marty,SD,South Dakota,42.9965,-98.4302
Omena,Omena,MI,Michigan,45.0599,-85.5956
Gratiot,Gratiot,WI,Wisconsin,42.5799,-90.0238
Wallsburg,Wallsburg,UT,Utah,40.3869,-111.4194
Sidman,Sidman,PA,Pennsylvania,40.3235,-78.7523
Onekama,Onekama,MI,Michigan,44.3656,-86.2021
Askov,Askov,MN,Minnesota,46.1886,-92.7824
Gans,Gans,OK,Oklahoma,35.3874,-94.6946
Saulsbury,Saulsbury,TN,Tennessee,35.0488,-89.0884
Point Comfort,Point Comfort,TX,Texas,28.6715,-96.5591
Sanctuary,Sanctuary,TX,Texas,32.9132,-97.5877
Dakota,Dakota,MN,Minnesota,43.9106,-91.3605
Ben Avon Heights,Ben Avon Heights,PA,Pennsylvania,40.5125,-80.0731
Clarksburg,Clarksburg,MO,Missouri,38.6611,-92.666
Jersey,Jersey,OH,Ohio,40.0557,-82.7227
Lake Cavanaugh,Lake Cavanaugh,WA,Washington,48.3225,-122.0122
Las Palomas,Las Palomas,NM,New Mexico,33.0589,-107.2983
Tower City,Tower City,ND,North Dakota,46.9263,-97.676
Chaseburg,Chaseburg,WI,Wisconsin,43.6598,-91.0968
Willow Hill,Willow Hill,IL,Illinois,38.9958,-88.0218
Bridgeport,Bridgeport,CA,California,38.2561,-119.2123
Vergennes,Vergennes,IL,Illinois,37.9012,-89.3398
Dumas,Dumas,MS,Mississippi,34.6381,-88.8431
Gentryville,Gentryville,IN,Indiana,38.1091,-87.0316
Martinsburg,Martinsburg,OH,Ohio,40.2696,-82.3543
Parnell,Parnell,IA,Iowa,41.5837,-92.0046
Sagaponack,Sagaponack,NY,New York,40.9302,-72.2726
Frohna,Frohna,MO,Missouri,37.6375,-89.6197
Maynard,Maynard,AR,Arkansas,36.4214,-90.9018
Lowrys,Lowrys,SC,South Carolina,34.804,-81.2372
Southview,Southview,PA,Pennsylvania,40.332,-80.2561
Brainard,Brainard,NE,Nebraska,41.1821,-97.0024
Lost Bridge Village,Lost Bridge Village,AR,Arkansas,36.3899,-93.9156
Sammy Martinez,Sammy Martinez,TX,Texas,26.4329,-98.7512
Luther,Luther,MI,Michigan,44.0386,-85.6827
Slatedale,Slatedale,PA,Pennsylvania,40.7438,-75.6582
Dendron,Dendron,VA,Virginia,37.0364,-76.9241
Harbor Island,Harbor Island,SC,South Carolina,32.4033,-80.4377
Norris,Norris,IL,Illinois,40.6258,-90.0321
Kangley,Kangley,IL,Illinois,41.148,-88.8722
Hilltown,Hilltown,VA,Virginia,36.729,-80.9822
Roy,Roy,NM,New Mexico,35.9451,-104.1963
Longton,Longton,KS,Kansas,37.3779,-96.0821
Creighton,Creighton,MO,Missouri,38.4966,-94.0721
Bonaparte,Bonaparte,IA,Iowa,40.7012,-91.8006
Paris,Paris,MS,Mississippi,34.1749,-89.4519
Cumberland,Cumberland,IA,Iowa,41.2732,-94.8705
Winchester,Winchester,ID,Idaho,46.2409,-116.6242
Strausstown,Strausstown,PA,Pennsylvania,40.4913,-76.1821
Petersburg,Petersburg,OH,Ohio,40.9094,-80.5335
Cutler,Cutler,IL,Illinois,38.0325,-89.5676
Lost Creek,Lost Creek,WV,West Virginia,39.1628,-80.3483
Bloomingville,Bloomingville,OH,Ohio,41.3554,-82.7299
Pierson,Pierson,IA,Iowa,42.5437,-95.8667
Lawrenceville,Lawrenceville,OH,Ohio,39.9842,-83.8766
Tuleta,Tuleta,TX,Texas,28.5767,-97.798
Catalpa Canyon,Catalpa Canyon,NM,New Mexico,35.4942,-108.7206
Buena Vista,Buena Vista,PA,Pennsylvania,40.276,-79.8001
Delaware,Delaware,OK,Oklahoma,36.779,-95.6425
Powers Lake,Powers Lake,ND,North Dakota,48.564,-102.6457
Berrysburg,Berrysburg,PA,Pennsylvania,40.6029,-76.8101
Ontario,Ontario,IN,Indiana,41.7023,-85.3825
Laclede,Laclede,MO,Missouri,39.7879,-93.1697
Old Green,Old Green,OK,Oklahoma,35.9844,-94.6039
Acosta,Acosta,PA,Pennsylvania,40.1104,-79.0689
Royal Lakes,Royal Lakes,IL,Illinois,39.1117,-89.9607
Palmyra,Palmyra,UT,Utah,40.1346,-111.6925
Montgomery,Montgomery,MI,Michigan,41.7775,-84.8064
Jefferson,Jefferson,PA,Pennsylvania,39.9304,-80.0577
Ivor,Ivor,VA,Virginia,36.9052,-76.8978
Phelps,Phelps,KY,Kentucky,37.509,-82.1605
Enemy Swim,Enemy Swim,SD,South Dakota,45.4319,-97.2868
Boody,Boody,IL,Illinois,39.7644,-89.0467
Sunburst,Sunburst,MT,Montana,48.878,-111.9051
Di Giorgio,Di Giorgio,CA,California,35.2491,-118.8442
Mayview,Mayview,MO,Missouri,39.0529,-93.833
Whiteash,Whiteash,IL,Illinois,37.7853,-88.9294
Finesville,Finesville,NJ,New Jersey,40.611,-75.1738
Krakow,Krakow,WI,Wisconsin,44.7585,-88.2611
Talala,Talala,OK,Oklahoma,36.5295,-95.7011
Troy Grove,Troy Grove,IL,Illinois,41.4657,-89.0815
Pukwana,Pukwana,SD,South Dakota,43.7792,-99.1843
Dixie Inn,Dixie Inn,LA,Louisiana,32.5968,-93.3317
Sandy Creek,Sandy Creek,NC,North Carolina,34.2799,-78.1531
Rose Hill,Rose Hill,IA,Iowa,41.3203,-92.4637
Secor,Secor,IL,Illinois,40.7418,-89.135
Lore City,Lore City,OH,Ohio,39.9832,-81.46
Pittsboro,Pittsboro,MS,Mississippi,33.94,-89.3373
Elbing,Elbing,KS,Kansas,38.0534,-97.1283
Cofield,Cofield,NC,North Carolina,36.3567,-76.9106
Humbird,Humbird,WI,Wisconsin,44.5295,-90.8862
Drake,Drake,ND,North Dakota,47.9226,-100.3745
East Liberty,East Liberty,OH,Ohio,40.3339,-83.585
Bladensburg,Bladensburg,OH,Ohio,40.2852,-82.2837
Wynona,Wynona,OK,Oklahoma,36.5458,-96.3264
Chamisal,Chamisal,NM,New Mexico,36.1725,-105.7459
Twelve Mile,Twelve Mile,IN,Indiana,40.8664,-86.2253
Easton,Easton,KS,Kansas,39.3456,-95.1172
Mass City,Mass City,MI,Michigan,46.7616,-89.0849
Fairlee,Fairlee,MD,Maryland,39.2268,-76.1654
Lynn,Lynn,AR,Arkansas,36.0042,-91.2521
Milledgeville,Milledgeville,TN,Tennessee,35.3776,-88.366
Arthur,Arthur,IN,Indiana,38.3406,-87.2458
Fillmore,Fillmore,MO,Missouri,40.0253,-94.9727
Ozora,Ozora,MO,Missouri,37.8667,-90.0518
Hazel,Hazel,KY,Kentucky,36.5055,-88.3253
Sanborn,Sanborn,MN,Minnesota,44.2098,-95.1297
Redwood,Redwood,MS,Mississippi,32.4734,-90.7969
Adrian,Adrian,OR,Oregon,43.7408,-117.0709
New Munich,New Munich,MN,Minnesota,45.6309,-94.7525
Neilton,Neilton,WA,Washington,47.4031,-123.8782
Dowell,Dowell,IL,Illinois,37.9396,-89.2391
West Waynesburg,West Waynesburg,PA,Pennsylvania,39.9,-80.2007
Short,Short,OK,Oklahoma,35.5664,-94.4936
Houston,Houston,AR,Arkansas,35.0349,-92.6945
Bayard,Bayard,WV,West Virginia,39.2711,-79.3662
Crystal Beach,Crystal Beach,AZ,Arizona,34.5714,-114.3925
Peterson,Peterson,IA,Iowa,42.9176,-95.3434
Harrodsburg,Harrodsburg,IN,Indiana,39.018,-86.5532
Hochatown,Hochatown,OK,Oklahoma,34.1482,-94.7465
Liscomb,Liscomb,IA,Iowa,42.1912,-93.0063
Trumbull,Trumbull,NE,Nebraska,40.6801,-98.2734
Mansfield,Mansfield,WA,Washington,47.8119,-119.6379
Koosharem,Koosharem,UT,Utah,38.5134,-111.8819
Junction,Junction,UT,Utah,38.2358,-112.2238
Oak Ridge,Oak Ridge,MO,Missouri,37.4987,-89.7299
Camp Sherman,Camp Sherman,OR,Oregon,44.4493,-121.6496
Bascom,Bascom,OH,Ohio,41.129,-83.2869
New Suffolk,New Suffolk,NY,New York,40.9961,-72.4767
Ruth,Ruth,NV,Nevada,39.2791,-114.9901
New Baltimore,New Baltimore,NY,New York,42.4489,-73.7941
Evergreen,Evergreen,LA,Louisiana,30.9527,-92.1052
Bigelow,Bigelow,MN,Minnesota,43.5053,-95.6892
St. Stephens,St. Stephens,AL,Alabama,31.5474,-88.0556
Woodland,Woodland,IL,Illinois,40.7152,-87.731
Warfield,Warfield,KY,Kentucky,37.8415,-82.4224
Friesland,Friesland,WI,Wisconsin,43.5886,-89.067
Burns,Burns,KS,Kansas,38.0897,-96.8877
Hunker,Hunker,PA,Pennsylvania,40.2041,-79.6154
North Clarendon,North Clarendon,VT,Vermont,43.5722,-72.9667
Edna,Edna,KS,Kansas,37.0587,-95.3592
Keysville,Keysville,GA,Georgia,33.2374,-82.229
Lone Oak,Lone Oak,GA,Georgia,33.1723,-84.8173
Coalmont,Coalmont,IN,Indiana,39.1932,-87.2265
Stinesville,Stinesville,IN,Indiana,39.3,-86.6498
Scottsville,Scottsville,TX,Texas,32.5317,-94.2464
Grand Detour,Grand Detour,IL,Illinois,41.9011,-89.4137
Hayes Center,Hayes Center,NE,Nebraska,40.511,-101.0204
Picacho,Picacho,AZ,Arizona,32.709,-111.4909
Indiahoma,Indiahoma,OK,Oklahoma,34.6197,-98.7522
Covington,Covington,OK,Oklahoma,36.3075,-97.5865
Centertown,Centertown,MO,Missouri,38.618,-92.409
Latham,Latham,IL,Illinois,39.9669,-89.1623
Idledale,Idledale,CO,Colorado,39.6688,-105.2432
Faith,Faith,SD,South Dakota,45.0258,-102.0363
Stout,Stout,IA,Iowa,42.527,-92.7115
Milligan,Milligan,NE,Nebraska,40.5001,-97.3882
Kennebec,Kennebec,SD,South Dakota,43.9035,-99.8619
Sadorus,Sadorus,IL,Illinois,39.9669,-88.3451
Elko,Elko,SC,South Carolina,33.3808,-81.3805
Blaine,Blaine,OH,Ohio,40.0688,-80.8095
Mobile City,Mobile City,TX,Texas,32.9228,-96.4111
Alonzaville,Alonzaville,VA,Virginia,38.9287,-78.5464
Wingate,Wingate,IN,Indiana,40.1722,-87.0724
Gaastra,Gaastra,MI,Michigan,46.0557,-88.605
Stilesville,Stilesville,IN,Indiana,39.6372,-86.6343
Cheshire,Cheshire,OR,Oregon,44.1901,-123.2834
Port Costa,Port Costa,CA,California,38.0446,-122.185
Broadview,Broadview,NM,New Mexico,35.2257,-107.8761
Clayville,Clayville,RI,Rhode Island,41.7734,-71.6854
Yampa,Yampa,CO,Colorado,40.153,-106.9085
Sparland,Sparland,IL,Illinois,41.0295,-89.441
Christine,Christine,TX,Texas,28.7862,-98.4978
Madrone,Madrone,NM,New Mexico,34.5792,-106.7285
Murray City,Murray City,OH,Ohio,39.5097,-82.1678
Montrose,Montrose,WV,West Virginia,39.0673,-79.8143
